Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
318,--,100.0,2.96037,0.873335,0.284555,65.2941,2.32839,0.558084,50.5626,1.41097,0.425346,72.7269,1.08539,0.906475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
319,--,100.0,1.59889,0.822655,0.742778,54.6794,3.20245,0.259563,74.1208,1.24256,0.468785,67.2764,1.74288,0.840216,1.3836727,347.27042,25.95669,54.16477,1.0,1.2425907,345.6618,68.8635,55.1153,1.0542512,327.8294,74.27781,1.3068455,1.0440187,341.88986,51.23764,0.35622704,1.9865415,340.4264,2088.8425,1.7428807,343.2467,2089.533,1.3068454,54.16472,0.76506805,0.08992503,0.14500691,0.0,0.12469967,0.6827102,0.19259018,0.0,0.87706226,0.013574538,0.1093632,0.0,0.19577816,0.7344404,0.069781445,0.0,69.4206,76.7203,72.44446,62.901894,51.5322,44.359093,55.894073,65.85998,72.107155,70.58379,344.23337,100.0,34.423336,57.391327,0.59977895,42.174797,0.85683465,19.82873,66.423485,5.0937037,5.460835,6.5066886,5.6415286,4.3654337,3.5104253,-0.4923095,0.011434254,0.0023977668,0.005984516,3.1747887,1.1722109,68.96273,69.63227,70.708305,71.77216,72.61249
320,--,100.0,2.10612,0.639181,0.980001,69.8819,1.84431,0.30561,74.6496,2.35578,0.419164,75.0579,1.56652,0.952393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
321,--,100.0,1.63401,0.807254,0.468296,62.7011,3.57769,0.293599,50.8312,2.35002,0.453428,52.0098,1.13557,0.822506,2.4249942,323.98093,29.360222,58.469387,1.0,2.3500242,333.91888,75.83839,56.45523,1.9612893,335.85123,46.829388,1.3202714,1.9329053,326.8972,100.00008,3.2278035,1.4202695,325.1598,2080.9463,1.1355648,334.04523,2076.1604,1.3202727,58.469227,0.454579,0.023368675,0.039695296,0.48235703,0.14986245,0.78351694,0.06662062,0.0,0.93014896,0.015944874,0.05390614,0.0,0.20718496,0.77723175,0.015583279,0.0,92.923546,100.0,99.999954,100.00007,100.00009,23.85649,25.963509,33.496487,40.683064,76.70173,345.74966,100.0,34.574966,57.590195,0.60035837,44.477993,0.7770567,28.6934,42.839443,4.4493766,11.522619,3.3415616,2.8770788,2.4567914,2.1269338,2.4358382,0.014484102,0.003780061,0.008173176,3.5400078,1.5628119,53.296005,54.72217,56.350388,58.24134,60.649418
322,--,100.0,3.04292,0.666119,0.584691,55.7213,3.81722,0.669886,75.2705,1.21973,0.464847,51.8056,2.01161,1.10774,1.3908588,348.41843,66.99362,70.48295,1.0,1.2197847,339.20914,70.583015,64.21654,1.4177252,328.87173,58.468136,2.782305,1.3511571,331.3752,99.99995,8.966733,2.2837915,324.9556,2101.2996,2.0116003,338.23495,2094.0215,2.7823148,70.48202,0.47372523,0.027638173,0.07837984,0.42025676,0.13896269,0.70933366,0.15170366,0.0,0.90032035,0.03239891,0.067280754,0.0,0.17089412,0.64109063,0.18801524,0.0,70.762566,86.74652,89.07406,100.0,100.0,90.92243,67.79649,79.28239,81.36647,73.34592,343.14603,100.0,34.3146,57.494686,0.5966338,50.56641,0.56445163,18.83528,69.729034,6.276388,5.8422627,9.151014,9.629042,3.5448916,3.4499967,6.6881604,0.009941751,0.0032750394,0.00586134,3.7721422,2.6758509,58.448524,59.341915,61.362545,63.732224,65.98998
323,--,100.0,1.63117,0.794907,0.570954,67.2469,2.31367,0.84816,61.3779,2.82832,0.443232,67.4442,2.39517,0.805227,2.868421,334.5357,84.79274,38.93208,1.0,2.8283246,346.96457,72.30854,35.97876,2.3135202,340.40115,57.087234,1.5230149,2.2774467,342.59784,100.00005,4.3233685,2.6296418,340.5942,2044.0244,2.3951695,344.85193,2044.0801,1.5230474,38.93496,0.40364206,0.021806752,0.065706946,0.50884426,0.11947558,0.7922379,0.08828653,0.0,0.91478086,0.016945135,0.068274006,0.0,0.19723849,0.7399187,0.062842816,0.0,83.81358,80.89954,100.0,99.99991,100.00002,38.864735,17.601618,19.287313,65.6043,78.26669,357.70587,100.0,35.770588,57.849518,0.62556136,28.007622,0.7478974,28.89427,38.53372,3.5951743,8.372447,7.121174,2.6338499,1.9007909,2.2444463,3.4866376,0.02392009,0.005591328,0.010957519,2.2722,1.6277282,68.87366,70.33777,71.43189,72.676125,73.82984
324,--,100.0,2.42939,0.68712,0.465058,61.9034,3.6009,0.298577,70.1336,2.9967,0.480454,77.0517,1.43192,0.993013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
325,--,100.0,3.65032,0.811453,0.92846,51.5375,2.81015,0.567294,57.4492,1.39914,0.423032,67.8865,2.18277,1.08544,1.5073662,330.5991,56.729702,47.39525,1.0,1.399152,345.68155,75.789246,47.609447,1.5669273,324.6875,92.84599,3.0813012,1.5186826,342.0626,66.57291,2.867045,2.4123855,341.0365,2008.2048,2.1827703,343.35638,2009.1996,3.081301,47.39524,0.8480559,0.021473045,0.13047108,0.0,0.118176796,0.6934243,0.18839893,0.0,0.90592426,0.015112683,0.07896304,0.0,0.19643873,0.73691845,0.066642806,0.0,70.84249,85.65192,88.116714,80.579475,66.83337,56.161304,71.87247,82.33802,84.40483,76.95817,353.5464,100.0,35.35464,57.670647,0.61303717,41.111443,0.86015344,14.82271,78.66701,7.2312946,5.9851894,8.966842,9.388351,7.1425858,4.681691,0.24312459,0.014749658,0.004494623,0.0078255115,2.770514,3.094464,68.44369,69.98989,71.06785,72.00393,72.59935
326,--,100.0,2.31446,0.934815,0.443161,75.9869,2.06202,0.5046,60.7176,2.70738,0.419784,78.3057,2.00759,1.15351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
327,--,100.0,1.80178,0.779723,0.863899,84.6477,3.3678,0.60961,55.2506,1.24875,0.460534,67.3367,2.53126,1.24665,1.3981689,328.40024,60.96204,56.967438,1.0,1.2487928,345.4654,81.73969,59.860012,1.5717086,357.7977,86.38992,3.3584216,1.5567514,330.30637,99.99994,0.5203846,2.7735329,340.4867,2074.3618,2.5312593,344.504,2073.248,3.3584213,56.967384,0.793712,0.077623695,0.10897444,0.019689828,0.12173267,0.6526981,0.22556922,0.0,0.67264926,0.013643032,0.3137077,0.0,0.1958255,0.734618,0.06955652,0.0,94.693115,77.87159,67.64454,58.983086,51.657475,45.573112,53.063168,61.550713,70.78381,84.096146,348.70392,100.0,34.87039,57.599045,0.6053809,42.346043,0.9671544,18.439703,69.30326,6.0277557,11.098331,6.579394,4.925334,4.024602,3.5388079,-2.4338796,0.011391856,0.0040694983,0.0064615244,3.3275323,1.2831111,67.53992,69.09498,70.103264,71.17953,72.41943
328,--,100.0,3.95655,0.95177,0.558388,84.746,3.8514,0.681431,75.9759,2.54151,0.459987,58.623,2.52802,1.2166,2.6250746,349.1206,68.154396,66.66809,1.0,2.5415092,342.33725,95.28018,62.261044,3.1685214,357.9042,55.825306,4.852516,3.0919979,335.50568,99.99996,8.528671,2.7852814,331.773,2084.5388,2.5280151,340.90216,2080.6714,4.8527503,66.66421,0.71517307,0.0039336393,0.055581007,0.22531228,0.14669023,0.7485189,0.10479088,0.0,0.8960024,0.0032597766,0.100737825,0.0,0.18849522,0.7071193,0.10438551,0.0,100.0,99.99992,100.0,100.0,100.000015,83.08397,67.86916,64.29584,67.57375,76.05642,366.9518,100.0,36.695183,58.265408,0.6313542,34.104916,0.68826365,18.385967,70.15861,6.374014,7.3135567,4.9982147,4.2035947,3.7966876,3.7263007,4.6318727,0.023375466,0.008761431,0.013317687,3.7642934,4.8574815,62.66104,63.37797,65.18604,67.22288,69.26305
329,--,100.0,1.74175,0.673042,0.646815,67.8008,2.5581,0.402153,76.374,2.656,0.462242,58.1683,1.24568,0.90962,2.702823,349.52368,40.215717,42.992104,1.0,2.6560006,341.5662,85.77896,39.846413,2.4546118,340.951,64.68108,1.9285231,2.4159505,334.2711,100.00005,4.9463553,1.5073925,331.3183,2089.0576,1.2456751,340.3108,2084.7961,1.9285257,42.991955,0.43396342,0.036029212,0.04464676,0.48536062,0.12538686,0.780823,0.09379014,0.0,0.8941111,0.031184206,0.07470473,0.0,0.19766632,0.7415236,0.060810044,0.0,97.55983,100.0,100.0,100.0,100.000046,41.91893,36.03199,35.36871,50.95437,86.38883,356.5832,100.0,35.658318,57.860676,0.61652523,36.111866,0.7890292,24.760988,47.78682,5.0507574,13.386444,3.9126818,2.9232435,2.6586144,2.3884845,3.5409815,0.020212175,0.005739721,0.01051823,2.5148787,1.7880396,61.20668,62.044247,63.90632,65.899315,68.19631
330,--,100.0,3.15078,0.946925,0.284916,58.9488,1.79899,0.799763,81.3381,1.45078,0.461705,58.8284,2.39674,1.00928,1.5125955,354.48727,79.978325,34.928356,1.0,1.4507811,345.37738,70.7211,27.782562,1.527883,332.09875,28.491636,1.9234788,1.4642546,338.97867,99.99997,8.9956255,2.6456044,331.9784,2087.299,2.3967457,341.32132,2084.4204,1.9234782,34.928036,0.50050575,0.0036385676,0.107968554,0.38788712,0.08495333,0.7479674,0.16707925,0.0,0.96071017,0.0038659857,0.03542383,0.0,0.1547763,0.5806264,0.26459727,0.0,62.211693,89.155914,95.701485,100.0,100.000046,84.41303,61.19474,88.09931,88.923454,71.47103,346.05865,100.0,34.605865,57.610085,0.6007289,46.095634,0.74884444,17.543922,70.533485,6.8065357,4.8546953,10.227106,12.099952,3.5756342,3.423074,7.566033,0.014104412,0.004214559,0.0060408944,1.7437739,2.7714095,65.23627,66.82419,68.90943,70.79104,72.08619
331,--,100.0,1.58301,0.711061,0.344882,80.645,2.30467,0.944948,79.523,2.48023,0.44763,62.8977,1.02473,1.09189,2.5275197,352.67276,94.49553,41.86819,1.0,2.4802306,347.1135,79.81282,35.92616,2.7540822,353.795,34.488194,1.632214,2.7081387,342.11392,99.99991,7.482703,1.2628516,336.0477,2057.5425,1.024733,342.56885,2057.4634,1.632214,41.868076,0.29393318,0.022605177,0.038979117,0.64448255,0.11353023,0.7676956,0.11877419,0.0,0.912439,0.026619295,0.060941745,0.0,0.17387044,0.652256,0.17387356,0.0,83.61409,100.0,100.0,100.0,100.0,82.843315,55.53472,51.27256,61.125904,79.90828,360.56235,100.0,36.056232,58.03454,0.62145984,31.188097,0.619953,23.769295,51.68325,4.4014277,8.589882,4.4152703,3.1764297,2.7970498,3.005839,6.365943,0.022297146,0.0072198263,0.010275952,2.245742,1.683951,67.96504,69.44086,71.23548,72.69869,73.9569
332,--,100.0,2.76085,0.916811,0.657779,70.7972,3.7526,0.8709,55.1247,2.9992,0.419847,63.098,2.64497,1.09628,3.0666304,328.2745,87.09066,62.463173,1.0,2.9992027,343.6233,87.55901,60.386456,3.3316524,343.94733,65.77762,2.695296,3.2879622,338.08087,99.99999,4.6989226,2.883339,336.24802,2008.6705,2.6449678,342.21182,2006.6776,2.6952984,62.463047,0.7335013,0.008283211,0.06090308,0.1973124,0.14729819,0.75995713,0.092744656,0.0,0.93018293,0.006059655,0.06375738,0.0,0.20098674,0.75397986,0.045033395,0.0,94.453445,100.0,100.0,100.0,100.0,51.010166,50.32977,59.12272,73.24615,87.95638,371.66693,100.0,37.16669,58.39,0.6367556,29.364458,0.682582,18.636665,66.35906,6.1949234,12.477771,7.446694,4.4445353,3.445431,3.1609576,2.4845462,0.028474703,0.009448656,0.016107839,3.6593013,3.2151196,64.04676,65.79132,67.208305,68.82309,70.40433
333,--,100.0,1.83541,0.912307,0.392326,52.6634,3.91432,0.519547,75.7609,1.9337,0.451832,78.3347,1.00686,0.981772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
334,--,100.0,3.3164,0.711313,0.74396,73.4361,1.673,0.300092,53.0364,2.71667,0.464856,78.5845,2.61264,0.87049,2.7496452,326.23392,29.955584,27.330727,1.0,2.7166767,356.22855,79.63881,28.182108,2.4296432,346.5637,74.449585,4.239385,2.3648124,351.10867,100.0,5.9965014,2.8300936,351.7345,2066.3914,2.612642,353.80338,2068.001,4.2388043,27.340229,0.7414027,0.032240238,0.16240278,0.06395429,0.079294145,0.76421005,0.1564958,0.0,0.86391896,0.025172882,0.110908136,0.0,0.20717095,0.7771792,0.015649864,0.0,76.62247,94.00109,100.000015,100.00002,79.997604,65.37323,90.213745,94.33128,93.63602,80.2674,373.20325,100.0,37.320328,58.316906,0.64011055,22.746214,0.97139895,13.708543,77.4535,7.798937,6.802496,11.804997,10.639381,13.602307,6.822967,0.30883718,0.038162384,0.008855482,0.01597894,1.6404521,3.3941846,78.93592,80.822556,81.88568,82.66948,83.12264
335,--,100.0,2.37213,0.767643,0.365841,84.983,2.0686,0.506466,63.3131,1.17008,0.466572,82.2635,2.40658,1.03416,1.2677555,336.46478,50.64369,35.446373,1.0,1.1700884,350.1256,77.80534,36.742092,1.2323033,358.133,36.584103,2.568221,1.2100495,353.4374,48.200317,1.3150647,2.6286979,355.41348,2064.0166,2.4065936,347.54916,2075.4902,2.5682209,35.447056,0.76475936,0.043224286,0.19201638,0.0,0.08648208,0.6350674,0.27845052,0.0,0.8106964,0.017617658,0.17168592,0.0,0.19094768,0.71631944,0.0927329,0.0,75.91583,77.73706,69.39391,57.770775,47.292866,37.65702,50.71475,64.48429,75.166,77.91729,344.6764,100.0,34.46764,57.477085,0.5999394,38.590893,1.0457693,19.194971,65.3056,5.1980233,6.6445956,6.7417765,5.14378,3.8486905,3.246383,-0.7895813,0.011986349,0.0032034293,0.0052649444,2.0415719,1.641022,80.5735,80.47514,79.486755,78.392624,77.35346
336,--,100.0,1.94782,0.693089,0.481583,57.3996,2.43552,0.685865,80.3845,1.00517,0.447542,55.9557,2.04879,0.867927,1.1320481,353.5332,68.58956,48.69666,1.0,1.0051874,342.09537,71.4529,40.83268,0.93992805,330.54944,48.15859,1.6817317,0.8724437,335.6881,100.000015,9.470031,2.303487,329.1057,2065.929,2.0487828,340.3672,2061.1763,1.6817297,48.696213,0.18586583,0.018418882,0.07034752,0.7253678,0.10552522,0.6827319,0.21174286,0.0,0.8814673,0.028023545,0.09050918,0.0,0.14905511,0.5591639,0.29178095,0.0,70.23207,85.66982,84.10973,100.00001,100.0,87.426506,59.830986,76.360176,81.63598,73.54913,332.7088,100.0,33.27088,57.32323,0.5802407,53.286915,0.6299219,20.166912,62.421825,5.6761336,5.7008443,8.774394,8.148832,2.9080794,2.989031,8.307795,0.008244211,0.0020667932,0.004105386,2.3800747,1.4703113,62.516933,63.472843,65.14491,67.08846,68.88013
337,--,100.0,3.01233,0.895958,0.296289,73.5334,3.14714,0.415497,74.9536,2.79883,0.415786,62.7528,2.07945,1.14309,2.8586743,348.1032,41.55023,52.743206,1.0,2.7988317,345.5486,92.045906,50.662167,3.2405517,346.68344,29.628864,2.2641954,3.1993136,339.37988,99.99999,4.254131,2.312442,335.9028,2001.9884,2.079454,342.1747,2000.4927,2.264196,52.74299,0.76018566,0.010626502,0.06914678,0.16004108,0.13491046,0.7516114,0.11347813,9.289354E-16,0.9588271,0.007993828,0.033179067,0.0,0.19868082,0.74532944,0.05598975,0.0,88.80993,99.26324,100.0,100.0,100.0,53.658073,59.18348,72.10032,95.030136,92.389946,373.3162,100.0,37.33162,58.522465,0.63819414,29.660162,0.7905769,15.275667,75.34005,7.8364906,10.975469,13.939841,6.785945,4.1410246,3.3137817,2.4680152,0.029565657,0.010449758,0.016927872,3.060392,3.196619,66.12526,67.34477,69.201836,70.81454,72.31915
338,--,100.0,2.38327,0.988732,0.902483,68.9219,3.89451,0.454316,76.3339,1.88705,0.421902,83.7764,2.08254,1.06186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,--,100.0,3.84142,0.91379,0.515195,75.5984,2.64574,0.626352,72.8894,2.40803,0.42059,80.4057,2.70615,0.814899,2.4724238,346.03946,62.63508,45.306065,1.0,2.408032,357.0776,78.37088,44.192524,2.0285807,348.74838,51.51953,3.68004,1.9623014,354.5672,88.257706,4.807189,2.908744,353.5557,1987.1796,2.7061512,353.50934,1990.9568,3.6800394,45.306103,0.76548165,0.0087320395,0.22578633,0.0,0.11507034,0.70432365,0.18060602,0.0,0.89344454,0.0060516284,0.100503854,0.0,0.19163646,0.71890324,0.08946029,0.0,68.72821,89.39522,99.447945,99.11639,88.42185,74.35598,90.357605,95.88947,91.09725,78.539375,376.74612,100.0,37.674614,58.29645,0.64626557,21.179987,0.7643244,9.902185,89.38373,10.347303,5.733217,10.182984,13.782764,13.188621,8.814237,1.5531328,0.035898525,0.008135178,0.02034201,2.5786607,3.5218456,81.1601,82.432556,83.24373,83.82089,84.02988
340,--,100.0,3.38728,0.647591,0.933819,71.226,3.40217,0.64275,76.4598,2.13656,0.434869,50.901,1.9597,1.06558,2.2168612,349.60953,64.275604,59.442337,1.0,2.1365643,335.15335,58.044853,52.98902,2.3479905,344.37613,93.38149,4.9167714,2.2766843,328.3038,99.999916,11.311309,2.2346263,324.051,2049.523,1.9596964,333.86917,2046.0433,4.916775,59.4422,0.52033186,0.028960532,0.041174337,0.40953326,0.14827658,0.7925965,0.059126925,0.0,0.8364999,0.032681767,0.13081832,0.0,0.18543644,0.6956446,0.118918955,0.0,100.00001,100.0,100.0,100.00001,100.00004,92.58243,64.82511,54.039303,52.864388,58.35055,343.88925,100.0,34.388924,57.638275,0.5968719,44.711178,0.42976025,31.185259,49.21643,3.5128572,4.2517896,3.4784129,3.2408135,3.178282,3.4086506,6.889118,0.013209371,0.0043446054,0.006874004,3.3496387,3.3758464,55.834206,56.045376,57.660538,59.54977,61.9326
341,--,100.0,3.75852,0.737877,0.70852,58.0718,2.71384,0.671346,62.7236,2.1786,0.46185,53.1338,1.65068,0.890485,2.2381296,335.87323,67.13549,45.801456,1.0,2.1786015,335.62,85.59352,42.340885,2.0061789,331.2219,70.8518,3.4467506,1.9400091,328.7785,99.99994,6.844978,1.9310527,326.2838,2094.4553,1.6506745,335.74734,2089.2825,3.4467525,45.801273,0.67578995,0.024478922,0.0639306,0.23580049,0.13055937,0.7819504,0.087490246,0.0,0.9123379,0.023268603,0.064393476,0.0,0.19619682,0.73601097,0.06779221,0.0,90.44444,100.0,100.0,100.0,100.0,62.26832,53.308792,55.157505,71.5427,86.270836,351.3647,100.0,35.136467,57.67082,0.609539,44.832645,0.6809426,21.784742,63.65979,5.682085,11.047797,6.928771,3.891174,3.352901,3.190516,3.8735151,0.016346198,0.0044044806,0.008552171,2.6752317,3.6265533,55.6572,56.70743,58.393074,60.36971,62.29859
342,--,100.0,3.17828,0.659594,0.508073,78.9688,3.60185,0.671342,52.7365,1.27115,0.441786,64.9711,2.73278,1.0725,1.4279268,325.8858,67.1362,60.816868,1.0,1.2711968,344.91956,72.65585,62.541595,1.4050312,352.1188,50.807304,3.9383183,1.3633084,339.6805,59.665398,2.2021828,2.9725773,338.1211,2044.6876,2.7327826,342.5786,2043.745,3.938318,60.816624,0.8299089,0.052838907,0.11725216,0.0,0.1299766,0.67757416,0.19244927,0.0,0.80572164,0.029853754,0.16442463,0.0,0.19648226,0.7370817,0.06643604,0.0,76.98842,79.769135,76.27859,68.70321,60.046463,51.094894,60.357353,68.919876,74.25205,74.90781,348.67664,100.0,34.867664,57.527134,0.60598963,42.666138,0.87199235,17.869104,71.79069,5.8200564,6.7005897,7.1251783,6.29799,5.012483,4.058623,-1.2750981,0.011852501,0.0034466072,0.006646653,3.564419,2.4338672,65.640434,67.69307,69.16772,70.57676,71.85021
343,--,100.0,3.69708,0.958404,0.694118,67.8808,1.86567,0.701665,53.8543,2.83553,0.466395,60.9356,2.44638,1.15508,2.86569,327.00397,70.167336,30.878248,1.0,2.83553,343.70264,92.80686,28.132309,3.335133,341.03082,69.41175,3.3899806,3.2752628,336.31595,99.99998,6.0588365,2.701654,334.0856,2092.8843,2.4463756,341.73303,2089.7556,3.3899808,30.878136,0.76679224,0.0040390245,0.05824811,0.17092066,0.09611014,0.7995829,0.10430655,3.9900968E-7,0.9378652,0.0029223806,0.059212442,0.0,0.20277731,0.76069695,0.036525756,0.0,94.58682,100.0,100.0,100.0,100.0,47.945385,55.48768,62.225353,75.52919,93.36062,364.63608,100.0,36.463608,58.310684,0.62561786,34.70612,0.82484955,19.624388,66.93416,6.191528,12.92037,6.849201,4.3150043,3.665744,3.2244542,3.1338654,0.027308999,0.00933951,0.011725651,1.8216106,4.2638,62.573112,64.51865,66.51588,68.60098,70.29355
