Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
177,--,250.0,2.00068,0.709164,0.761749,52.5468,1.85263,0.391698,73.2331,1.13808,0.451786,71.9623,1.76872,0.888153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178,--,250.0,2.87752,0.8684,0.820481,59.7217,1.85559,0.945122,53.3547,1.94834,0.43853,72.1492,1.55595,0.848425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179,--,250.0,2.33344,0.766489,0.33255,71.2088,3.55343,0.513089,58.9136,1.47033,0.417285,69.9291,1.2473,0.873579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180,--,250.0,2.23104,0.864119,0.314821,61.8258,2.24634,0.82774,70.9763,1.69719,0.448948,72.1499,2.29736,1.27105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181,--,250.0,2.27511,0.964485,0.872384,69.3823,2.45746,0.266408,77.0123,1.89385,0.414537,74.9517,2.68208,0.919926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182,--,250.0,3.42922,0.846394,0.939419,59.3734,2.37843,0.925066,81.208,2.24727,0.47353,81.9982,1.08853,0.931759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,--,250.0,2.61078,0.894156,0.964243,82.8635,3.84905,0.80043,76.1123,2.7553,0.453571,66.1556,1.69133,1.08108,3.0241272,349.26086,80.04758,167.71687,1.0,2.7554793,353.06262,64.35893,157.886,3.196087,356.01364,96.42392,11.982113,2.9787612,344.34998,99.999985,21.770226,2.151665,339.3056,3252.075,1.691331,347.81213,3252.8938,11.9821205,167.71655,0.5919887,0.007458499,0.0742651,0.32628772,0.14633782,0.7434696,0.11019258,0.0,0.8324692,0.0070748064,0.16045596,0.0,0.1879435,0.7050495,0.107006975,0.0,100.00001,100.00001,100.000015,100.00002,100.00003,82.285164,70.4334,62.68173,60.287857,66.26733,326.15802,250.0,81.539505,143.87494,0.56696117,36.904587,1.5959852,51.517937,60.08152,4.50889,7.343594,4.2496715,3.7200444,3.5981245,3.6170647,10.971213,0.030307636,0.009313222,0.014865829,3.819446,3.483953,71.32429,72.585014,74.80741,77.257866,80.077705
184,--,250.0,3.84505,0.607254,0.305647,84.5043,3.30439,0.600455,76.1546,2.56721,0.427486,66.7017,1.82911,1.15561,2.7983892,349.30368,60.047756,141.77026,1.0,2.5673306,350.3288,76.13523,135.43663,3.156869,357.65433,30.564684,11.200391,2.9666913,343.68884,99.99997,17.523153,2.2677088,339.8517,3137.091,1.8291106,346.41928,3137.7483,11.200392,141.77016,0.7378543,0.04519556,0.094435915,0.12251422,0.13665013,0.7380972,0.12525265,0.0,0.9031174,0.041935228,0.05494737,0.0,0.19217522,0.7209244,0.08690039,0.0,68.33478,90.19213,100.0,100.00003,100.00006,69.94627,69.161125,76.40615,82.20415,78.157585,339.093,250.0,84.77325,144.0467,0.5885823,40.805923,1.8121718,34.532566,77.965576,7.5059304,6.4958735,11.648726,10.037241,5.243999,4.095557,7.479269,0.030783236,0.010480721,0.0169666,3.2714934,4.25753,70.753334,71.802795,73.94862,75.93806,77.322655
185,--,250.0,3.60621,0.733988,0.682828,75.0891,2.34469,0.30715,52.4649,1.81668,0.45184,74.9687,2.83534,1.04589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186,--,250.0,2.38985,0.709383,0.542524,57.1377,2.38558,0.950832,65.6255,2.75678,0.431229,60.078,1.74991,1.2195,2.8878202,338.77505,95.08484,101.98314,1.0,2.7568014,346.8468,78.12973,93.13111,3.481316,330.2878,54.25221,5.18538,3.3618975,337.6975,99.999916,13.958244,2.2147913,333.228,3166.3335,1.749906,343.24292,3162.7798,5.1853843,101.98284,0.5953654,0.029115865,0.049112625,0.32640612,0.11937647,0.7772422,0.103381336,0.0,0.94501245,0.027795289,0.027192261,0.0,0.19261959,0.72259134,0.084789045,0.0,82.84447,100.0,100.0,100.0,100.0,81.15666,68.13582,63.448845,68.58676,79.20743,324.1605,250.0,81.04012,143.89508,0.5632502,46.02344,1.972397,46.791832,66.54067,5.583767,10.267942,6.1783886,4.0420284,3.7271373,3.7133827,9.971467,0.02742767,0.009775721,0.012528443,2.3593545,2.5644958,63.94339,65.7762,68.15792,70.975815,73.659676
187,--,250.0,3.04288,0.639355,0.408027,64.8681,3.91666,0.927243,65.0414,1.86495,0.479565,70.7211,1.22127,1.18343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
188,--,250.0,2.41333,0.739796,0.787003,70.6396,3.99703,0.481125,64.8913,1.58984,0.436248,59.5059,2.68739,0.835442,2.0303228,338.03537,48.12514,169.01329,1.0,1.5909208,343.62662,64.93229,167.50267,1.4260143,343.78967,78.70012,7.288805,1.328229,335.62143,99.999985,8.778817,3.165591,332.6559,3189.4233,2.6873875,341.1458,3186.8113,7.2888074,169.01288,0.5437043,0.030736342,0.116140425,0.30941898,0.14500296,0.7250434,0.12995364,0.0,0.80271554,0.020270156,0.17701429,0.0,0.19803536,0.74290806,0.059056595,0.0,86.252884,94.699486,100.0,100.00001,100.00001,49.836254,48.4347,51.614483,65.96353,71.03106,310.8128,250.0,77.7032,143.09468,0.5428743,54.078487,2.2215633,44.51703,64.2858,6.2372293,9.26231,11.5492525,4.226247,3.2378325,2.9263778,2.6683104,0.016470896,0.003541235,0.009045504,4.0024104,1.845863,62.718533,63.834076,65.6936,68.67186,71.02177
189,--,250.0,1.54137,0.887456,0.945224,51.4628,3.72575,0.646585,65.4444,2.53245,0.469296,69.8392,1.25668,1.02457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190,--,250.0,2.42491,0.784502,0.78163,68.7689,2.4228,0.607626,68.1538,1.87765,0.477028,51.1363,2.87791,0.954389,2.0609863,341.30298,60.76478,103.67605,1.0,1.8777143,338.4373,60.5973,93.492325,1.9487578,341.919,78.16274,6.7625847,1.7920977,329.08014,99.99992,16.931797,3.4349687,324.2863,3384.5068,2.8779082,334.2597,3382.5283,6.7625885,103.67597,0.47106493,0.016936593,0.049437545,0.46256092,0.12397229,0.79425967,0.081768036,0.0,0.8643235,0.01704586,0.11863066,0.0,0.19259828,0.7225115,0.08489026,0.0,100.0,100.00001,100.00001,100.00001,100.00001,77.31231,63.142426,55.359272,53.789585,62.055145,284.34036,250.0,71.08509,143.08833,0.4969737,60.24421,1.7196577,70.619934,51.039787,3.7822762,5.653918,3.5807664,3.2778418,3.1672103,3.2248123,11.353648,0.013678997,0.0038740393,0.0059843487,2.411867,2.2274156,56.756836,57.559048,59.741253,62.275124,65.394424
191,--,250.0,3.48652,0.88816,0.425722,76.4131,3.43734,0.808828,69.1219,1.69683,0.443439,50.9811,1.42693,1.01876,2.0337818,342.2676,80.89765,151.84148,1.0,1.6972619,339.064,69.24486,140.2429,1.9107981,349.56326,42.571983,7.888326,1.728882,329.53268,99.99996,19.445799,1.9441586,324.1311,3236.806,1.4269254,335.8653,3232.496,7.888334,151.8409,0.5915362,0.00795905,0.06465368,0.33585104,0.14217849,0.7515735,0.10624798,0.0,0.90066093,0.008142555,0.09119651,0.0,0.18532367,0.69522154,0.11945479,0.0,86.45786,100.00001,100.0,100.0,100.0,100.00001,83.82321,68.065346,67.19558,73.42682,304.87857,250.0,76.21964,143.17952,0.5325077,59.277855,1.7036359,50.625996,66.274574,5.5590916,10.151191,6.255109,3.9053082,3.7042818,3.7466059,12.751454,0.015098682,0.0044157365,0.0077189147,3.4430923,3.2379699,58.07068,57.734802,60.261475,63.126286,66.202446
192,--,250.0,1.65994,0.903096,0.652834,65.5847,2.52964,0.704657,84.5081,2.26605,0.446143,64.5937,2.04317,0.979557,2.4513483,357.6572,70.46809,114.73355,1.0,2.2661078,352.1233,66.94147,101.82068,2.3341696,338.7349,65.283,3.6545236,2.219753,344.17343,99.99993,16.494545,2.4993284,337.7437,3222.7922,2.0431712,346.7395,3223.2178,3.654528,114.733284,0.3215923,0.006715651,0.05646484,0.6152272,0.11972269,0.7461425,0.1341348,0.0,0.9210162,0.007095263,0.07188851,0.0,0.1761243,0.6607111,0.16316459,0.0,73.18187,100.00001,100.0,100.0,100.0,90.27358,71.504684,60.149414,62.14702,68.28771,313.14856,250.0,78.28714,143.4694,0.54592294,43.314175,1.7141702,54.847393,55.773674,4.2504025,6.5188217,4.872499,3.3420107,3.1505573,3.335256,14.0599,0.023545159,0.006516429,0.010228456,2.510804,1.6927221,71.488304,72.20139,74.48083,76.813416,79.06282
193,--,250.0,3.55862,0.933724,0.809741,55.8378,3.51514,0.963051,68.7627,2.43024,0.463912,64.589,1.26816,0.976303,2.6927705,341.9112,96.311165,153.02501,1.0,2.4304168,348.72968,71.09737,143.87329,2.5290985,328.98785,80.97393,6.9771767,2.372641,342.211,100.0,16.098265,1.748577,337.739,3300.467,1.268161,345.25284,3299.6218,6.9771795,153.02467,0.69498366,0.0052845497,0.101115674,0.19861613,0.14139627,0.7430496,0.115554124,0.0,0.94266874,0.0048038596,0.052527405,0.0,0.18820696,0.7060378,0.105755195,0.0,65.09865,87.03005,100.0,100.00008,100.0,80.957985,69.33662,72.373375,77.39937,73.441216,330.73465,250.0,82.68366,143.68396,0.5756135,42.800323,1.6818941,40.141766,71.890434,6.3423133,5.6449337,10.189746,8.027214,4.118623,3.7144465,10.288479,0.028467538,0.007758785,0.014565498,3.4926724,3.6736057,68.3437,70.08771,72.38387,74.5423,75.733444
194,--,250.0,3.58067,0.77329,0.490687,58.6454,3.78014,0.455857,76.7508,1.1891,0.424627,50.0075,2.8764,1.07967,1.7043449,349.88702,45.611393,168.02232,1.0,1.1910017,336.9241,58.65909,158.52684,1.4687743,331.7955,49.068523,7.2049894,1.2839997,328.2433,99.999985,16.670147,3.3782353,323.1575,3155.618,2.876393,335.36502,3149.9338,7.204994,168.02127,0.62872535,0.019512802,0.091083504,0.26067832,0.14547132,0.73791754,0.11661116,0.0,0.9181072,0.019324804,0.06256798,0.0,0.18709514,0.701867,0.11103789,0.0,62.670307,85.62138,100.0,100.0,100.0,82.12066,74.251205,69.55691,72.19098,66.89004,298.23672,250.0,74.55918,143.00848,0.5213292,64.11345,1.6451135,50.23943,67.99862,5.6300793,5.124668,9.541127,6.0275073,3.870672,3.6063855,10.656287,0.011518624,0.0031939226,0.006097829,3.8382583,3.1057923,58.431778,57.623653,59.874,62.73722,64.58733
195,--,250.0,2.53526,0.652636,0.819567,76.3311,2.9225,0.923623,62.9574,1.00139,0.439042,50.161,2.32419,1.17466,1.4246225,336.09787,92.402565,133.95453,1.0,1.002507,338.71155,46.26788,120.8164,1.3901312,349.481,81.956985,9.63552,1.1767875,329.48535,100.000046,22.803263,2.837401,323.311,3218.8923,2.3241875,334.90994,3217.0242,9.635514,133.955,0.2870651,0.024693083,0.052020583,0.63622123,0.13259433,0.7488077,0.118597925,0.0,0.731498,0.02795248,0.24054953,0.0,0.17929783,0.67261624,0.14808592,0.0,100.000046,100.00007,100.000046,100.00004,100.00003,92.28596,71.619934,58.778664,52.823353,51.95491,265.9221,250.0,66.48052,142.90186,0.4651538,66.994644,1.3512477,77.97332,46.219543,3.3509986,3.808947,3.2991283,3.10836,3.1183531,3.4170768,14.3220005,0.007906498,0.002606315,0.0037064478,2.9780867,1.7908704,56.87041,58.222725,60.591465,63.243633,66.30924
196,--,250.0,2.96794,0.682298,0.779655,62.435,3.44238,0.504443,65.3256,1.30582,0.43486,59.2334,1.29557,0.809749,1.7381651,338.46875,50.45942,147.39998,1.0,1.3069447,343.55493,62.294872,145.58585,1.1977262,335.58527,77.964806,7.973555,1.0573771,335.57867,100.0,9.756853,1.7707494,332.3834,3183.855,1.2955645,341.72705,3179.5103,7.9735665,147.39897,0.61905247,0.038326368,0.17536725,0.16725391,0.13522346,0.71353424,0.15124227,0.0,0.82716346,0.027652258,0.1451843,0.0,0.19494388,0.73131067,0.073745444,0.0,69.31942,83.83836,92.928604,100.0,100.0001,54.44379,57.92179,70.15654,72.71274,69.084854,309.0558,250.0,77.26395,142.99323,0.5401009,57.509266,2.0829647,40.806286,72.90895,6.701705,5.713266,8.538338,11.134477,4.825046,3.3827066,2.965559,0.014500761,0.0028597878,0.0077407304,3.4580798,2.1835048,62.794765,64.220894,66.95203,69.19157,70.97986
197,--,250.0,3.66228,0.963549,0.918877,77.2307,3.0004,0.386781,53.2868,2.89259,0.414997,84.1295,2.36948,1.1738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198,--,250.0,1.60782,0.978307,0.444759,77.6899,3.78384,0.252402,79.6152,1.56816,0.437162,82.2725,2.64609,1.00596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199,--,250.0,3.96816,0.927877,0.687627,52.1412,1.80417,0.590232,75.2298,2.46322,0.434608,82.5349,2.15506,1.05435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,--,250.0,3.2273,0.600818,0.576024,69.9246,1.75528,0.250099,66.0234,1.62864,0.422499,54.0904,2.49991,0.828602,1.7680825,339.17282,25.010489,72.69312,1.0,1.6286687,340.86038,77.32961,67.51389,1.523142,343.07468,57.60228,9.5781975,1.3495419,330.0942,99.999985,14.734264,2.9867907,327.2404,3139.0486,2.499907,337.2838,3135.8992,9.578201,72.69292,0.6123037,0.046104535,0.0967426,0.24484918,0.08868986,0.7774153,0.13389488,0.0,0.84221274,0.04017383,0.11761345,0.0,0.20266134,0.7602619,0.037076786,0.0,86.332214,100.000015,100.0,100.0,100.00007,43.524887,45.322468,49.915287,65.42742,78.88823,292.98267,250.0,73.24567,143.0103,0.51241547,63.659504,2.69766,53.35126,60.29787,5.3007154,10.070725,6.5616903,3.6314056,3.1921926,3.0554476,6.3386836,0.013628529,0.0033012242,0.0053667584,1.7479004,2.7582834,57.856194,59.305153,61.73509,64.82196,67.74988
201,--,300.0,3.89062,0.977213,0.741943,78.1,2.08325,0.46618,56.6875,2.63709,0.437818,50.2802,1.21124,0.951188,2.7701173,329.8371,46.61879,103.008255,1.0,2.6371136,340.40247,64.38714,93.81692,2.784964,351.2501,74.19409,14.316353,2.5084438,327.30322,99.999985,23.4705,1.8249089,323.4302,3599.239,1.2112364,335.46625,3595.585,14.316359,103.00802,0.7105915,0.0017396059,0.045742683,0.2419262,0.113102384,0.8195721,0.0673255,0.0,0.88161874,0.0014759518,0.1169053,0.0,0.20441438,0.76683825,0.028747398,0.0,100.00002,100.00007,100.00003,100.000015,100.000015,53.959106,53.583744,54.12883,56.57246,65.14848,284.6565,300.0,85.39694,171.87576,0.49731046,58.06071,2.4546735,75.11674,58.19821,4.289703,6.579648,4.199908,3.7224433,3.5266697,3.4088628,10.571554,0.0210119,0.005919644,0.00832798,2.0720925,4.435242,54.40839,56.485752,59.33288,62.805477,67.24259
202,--,300.0,3.26274,0.82593,0.545199,60.4487,1.6399,0.865081,63.3145,1.8133,0.476932,80.1036,1.67983,0.819028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
203,--,300.0,3.59201,0.858481,0.396536,79.5702,3.95066,0.553842,76.1748,2.54722,0.458475,83.2322,2.68707,1.00985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204,--,300.0,2.71962,0.826939,0.468381,58.749,3.82433,0.681474,64.3913,2.09486,0.470882,58.5265,1.49266,1.24038,2.509964,337.5367,68.16125,194.7697,1.0,2.095609,344.13675,67.00658,187.85081,2.726057,331.89893,46.838245,6.16655,2.598416,335.65036,99.99999,13.0581665,2.1081085,331.6765,3756.3667,1.4926543,341.493,3751.669,6.1665454,194.76901,0.700253,0.016659768,0.0674328,0.2156544,0.14727233,0.748605,0.10412264,0.0,0.95333874,0.014324069,0.0323372,0.0,0.19653957,0.73729676,0.06616369,0.0,68.26903,95.71615,100.00004,100.00006,100.00006,68.023445,62.88676,62.738686,73.29066,71.775215,312.96698,300.0,93.8901,172.15321,0.5452182,52.38354,2.3407106,49.9025,71.31002,6.647031,6.4797564,13.7850065,5.491063,3.9190588,3.6305203,8.290127,0.022362005,0.007772987,0.011978781,3.8152893,2.8407054,62.374893,63.762924,66.195335,69.59921,71.32314
