Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
875,--,550.0,3.72541,0.762094,0.838194,65.3124,3.45173,0.805876,82.1642,1.29476,0.461418,70.7489,1.31838,0.987322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
876,--,550.0,1.98783,0.775587,0.435796,66.5702,2.61614,0.567972,75.1253,2.92215,0.460949,55.5901,2.75215,1.23063,3.3404572,348.27148,56.806152,243.97563,1.0,2.922761,347.1876,78.157326,227.51451,3.8252182,339.72018,43.579643,9.37615,3.5961585,335.21854,99.99996,25.821356,3.979407,328.7401,5736.0825,2.7521465,340.4878,5733.2646,9.376147,243.97528,0.5753001,0.021832464,0.03878597,0.36408147,0.12726001,0.7736267,0.099113286,0.0,0.94967705,0.019728173,0.030594759,0.0,0.19658022,0.7374492,0.065970525,0.0,85.98813,100.00003,100.00003,100.000015,100.00001,82.508545,78.0479,70.04195,66.4614,82.27261,267.12122,550.0,146.91667,315.17212,0.46625036,56.50145,5.958442,90.114494,71.28164,6.504828,13.704571,6.091624,4.4316764,4.1946797,4.0949893,19.023708,0.033013333,0.011628843,0.013511808,2.6108348,2.228065,64.06532,63.789413,66.07722,69.64916,74.310326
877,--,550.0,3.21431,0.609017,0.970528,76.9765,2.66837,0.692291,73.3144,1.01609,0.42996,80.0019,2.84492,1.25825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
878,--,550.0,3.90911,0.884113,0.360604,76.6847,1.79079,0.68121,78.9726,2.76235,0.443056,58.5952,1.03602,0.994103,3.0246656,352.1213,68.12467,171.0591,1.0,2.7625048,348.5034,93.350586,152.1824,3.1766887,349.83472,36.0604,18.293764,2.7463098,338.22873,100.0,37.148243,2.1731222,331.7452,5553.322,1.036018,343.0144,5551.8594,18.293764,171.05922,0.7440211,0.009270595,0.075834095,0.1708742,0.091024905,0.7766157,0.13235943,0.0,0.9441215,0.008884812,0.046993695,0.0,0.18890826,0.70866877,0.10242299,0.0,74.14268,94.589905,100.0,100.0,100.0,95.580734,84.22636,78.96597,100.00001,96.14328,283.57242,550.0,155.96483,315.12674,0.4946934,58.070236,6.3810678,68.37237,82.28861,8.733335,10.8894615,14.320018,8.564811,5.159495,4.627684,21.433332,0.03709723,0.011312062,0.01302363,1.7844937,4.350291,66.7273,67.40751,70.876465,74.04164,75.48056
879,--,550.0,3.98151,0.898165,0.692342,83.2468,3.69828,0.810533,55.1754,1.38236,0.459068,72.7475,1.92452,1.12576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
880,--,550.0,3.87248,0.838728,0.534497,83.5701,1.8742,0.692977,66.8715,2.99611,0.473217,71.5226,1.68145,1.09221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
881,--,550.0,2.36455,0.902168,0.302444,72.0266,2.58692,0.96223,61.8278,2.17444,0.429608,76.0639,1.90261,1.10952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
882,--,550.0,1.95611,0.709658,0.571207,77.1478,2.40907,0.831417,83.7511,1.52771,0.473383,72.796,2.36363,1.1261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
883,--,550.0,3.22866,0.742908,0.362678,68.4162,2.97695,0.558725,58.9152,1.76437,0.442501,56.7014,1.76327,0.960027,2.5246177,332.0489,55.91485,274.49948,1.0,1.7688847,344.87057,54.744305,264.32547,2.0211797,341.56628,36.267715,15.282052,1.6941894,334.35886,100.0,25.438677,2.9187834,329.8514,5554.1455,1.7632672,340.5503,5551.818,15.282059,274.49875,0.7282564,0.02673396,0.10726308,0.13774657,0.13508211,0.7609951,0.10392277,0.0,0.9247637,0.022976175,0.052260138,0.0,0.20163,0.7563929,0.04197708,0.0,51.25937,77.280014,100.000015,100.0,100.0,51.37846,51.76238,65.3833,66.55294,63.655197,263.55444,550.0,144.95494,314.4212,0.46094897,62.119957,5.082508,82.993286,73.856026,7.17063,4.5400167,8.685566,14.131235,4.8321724,3.6679316,12.751974,0.023848979,0.005728583,0.010652624,2.9923856,3.0893729,60.888985,63.797775,68.924515,71.59761,72.85417
884,--,550.0,2.95519,0.928634,0.467869,54.6765,3.46017,0.529236,65.967,1.45555,0.436988,75.8509,2.25613,0.932264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
885,--,550.0,3.49746,0.621632,0.449249,66.4665,2.01122,0.486503,56.853,2.36783,0.467003,80.8574,2.99809,0.982576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
886,--,550.0,1.61114,0.778584,0.720168,61.1469,1.60185,0.635235,68.4943,2.6293,0.422711,67.3263,2.51956,1.1326,2.866469,341.6434,63.525955,148.87526,1.0,2.6294246,358.87534,68.59161,136.02469,3.1721165,334.2969,72.01678,8.258481,2.9779963,346.43512,99.99998,21.104162,3.5338304,340.4763,5328.314,2.5195603,351.5095,5328.4707,8.258481,148.87523,0.50547266,0.023743395,0.07255899,0.39822498,0.07644494,0.7682726,0.15528248,0.0,0.9332014,0.019053392,0.047745228,0.0,0.19683364,0.7383999,0.06476641,0.0,67.855484,100.00001,100.00002,100.00001,100.0,57.278732,55.9842,56.760445,65.56272,70.44076,257.67914,550.0,141.72353,315.01105,0.44993207,51.86977,7.3758464,95.49386,63.766285,5.1761017,6.988851,7.955552,3.9765391,3.5796952,3.3532207,15.428733,0.035539567,0.010714456,0.010112523,1.5952753,1.7852297,72.0035,75.13998,78.57443,83.34096,85.87904
887,--,550.0,3.45771,0.833752,0.806273,62.3497,3.811,0.585391,75.3168,1.29453,0.476367,81.7854,1.62697,1.13717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
888,--,550.0,2.67627,0.774168,0.701298,68.5911,2.79472,0.927461,78.0204,2.23818,0.451775,63.1448,1.23105,0.889255,2.891787,351.1578,92.793976,279.77097,1.0,2.24046,353.76813,66.25908,257.6887,2.3824599,341.74106,70.12992,15.6413765,1.9921818,343.4695,99.999985,37.722073,2.361014,336.2948,5621.9995,1.2310487,347.7249,5621.145,15.641371,279.77097,0.5618505,0.018708644,0.10956928,0.3098716,0.12613676,0.730058,0.14380524,0.0,0.89486426,0.018741349,0.08639441,0.0,0.18093936,0.6787743,0.14028636,0.0,67.771454,93.149895,100.0,100.0,100.0,100.000015,88.750336,75.60791,76.773506,73.45175,273.95547,550.0,150.6755,314.71265,0.47867882,52.3433,5.0312333,80.556366,72.35058,6.726735,6.711498,13.876723,4.964411,4.0627823,3.979641,24.653873,0.032421835,0.007772258,0.013717145,2.8412817,2.7543485,71.98378,72.09737,74.88102,79.57372,81.3407
889,--,550.0,3.0531,0.786482,0.572075,84.4881,2.77771,0.361147,58.9916,1.70707,0.449768,80.5398,2.43047,1.09166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
890,--,550.0,2.68041,0.90829,0.282919,62.3513,3.3364,0.297024,84.4115,2.56216,0.438086,68.0684,2.69134,1.06691,3.2723393,357.55023,29.71558,309.08643,1.0,2.5648558,355.1435,53.84964,299.2281,2.953064,335.5013,28.2919,9.584783,2.7336042,346.7827,99.999985,19.446415,3.7526462,341.2184,5473.31,2.6913404,350.41537,5473.783,9.584783,309.0865,0.74727494,0.008844606,0.11631553,0.1275649,0.14043775,0.75169724,0.107865006,0.0,0.97166723,0.007043737,0.021289032,0.0,0.19966248,0.749012,0.051325504,0.0,37.364418,62.60629,92.132706,100.00009,100.0001,45.187504,52.284637,60.55799,61.612232,59.648365,280.3178,550.0,154.17479,315.07382,0.48939228,46.244656,4.972391,82.3734,69.81537,6.3898454,3.8424666,5.5280895,13.623996,5.3246875,3.6266763,12.4287615,0.039128844,0.010360548,0.017073363,3.3416033,2.7778578,75.825424,76.11123,80.34623,81.7247,82.75118
891,--,550.0,1.86809,0.705774,0.740097,60.216,3.07986,0.283757,72.8361,1.48997,0.433842,77.2486,1.99979,1.01213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
892,--,550.0,2.23615,0.938013,0.919941,80.4341,2.24311,0.848956,63.4395,1.88492,0.457415,68.1399,2.38475,1.10685,2.4259255,336.58237,84.92295,212.79417,1.0,1.8866248,357.61307,62.61871,207.14684,2.3619583,353.58414,91.99397,19.518883,2.086575,346.03348,99.99999,25.161757,3.510538,341.2899,5658.508,2.3847497,351.31668,5658.3916,19.518885,212.79404,0.59915465,0.005261777,0.12311482,0.27246875,0.10494257,0.7070307,0.18802674,0.0,0.8082239,0.003834572,0.1879415,0.0,0.19326986,0.7250308,0.08169936,0.0,85.43757,100.00003,100.0,100.0,100.0,58.761837,53.243717,52.810043,63.975952,69.178406,269.24872,550.0,148.08679,314.70538,0.4707559,54.07163,7.014494,79.2775,68.86375,6.7076044,9.7669115,12.693948,4.1174736,3.5235486,3.3758576,8.231895,0.02815621,0.008115923,0.010509342,2.2558389,2.3537,70.93299,74.32824,77.349464,82.336685,85.15933
893,--,550.0,2.81645,0.847176,0.930523,64.2448,1.63994,0.597616,50.8401,2.30032,0.477288,82.0235,2.63031,0.908446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
894,--,550.0,3.19489,0.739771,0.428994,52.2808,2.53334,0.256558,57.9179,2.40244,0.460427,50.1438,1.11682,1.20421,2.844244,331.06323,25.661371,228.14838,1.0,2.4032776,341.10605,65.30821,215.78464,3.1882203,325.43076,42.899452,13.431334,2.8930597,327.44806,99.99999,25.776234,2.4031904,323.2938,5748.675,1.1168157,334.5718,5745.572,13.431329,228.14786,0.7493004,0.027179386,0.043170467,0.18034975,0.12795968,0.7944904,0.07754989,0.0,0.95722896,0.024175065,0.018595992,0.0,0.20702802,0.776643,0.01632899,0.0,78.717255,100.0,100.0,100.0,100.00007,40.47773,47.66609,52.41474,60.33979,69.681015,262.05975,550.0,144.13286,314.789,0.4581341,65.59622,5.457451,87.03475,74.51876,7.2894945,13.19343,10.183304,5.0929747,4.201167,3.787672,14.932804,0.02519345,0.00878281,0.01074953,2.525909,3.354961,55.006424,56.42484,59.400513,64.25947,68.31317
895,--,550.0,3.93177,0.909593,0.750526,70.8692,1.85348,0.751011,60.0872,2.54903,0.462159,51.797,2.34228,1.08716,2.8251507,333.23587,75.10582,170.99352,1.0,2.54924,343.02295,96.72799,156.55836,3.2171404,344.01913,75.05274,22.812483,2.77146,330.00342,100.0,37.228302,3.6078155,324.947,5760.1846,2.3422766,336.9097,5757.336,22.812473,170.9938,0.76469535,0.0070787934,0.05111132,0.17711453,0.09607014,0.78555083,0.117538616,8.404163E-4,0.9178761,0.0065498664,0.075573996,0.0,0.19925961,0.74750066,0.053239748,0.0,90.29568,100.0,100.0,100.0,100.0,77.64804,70.46391,67.0204,71.758934,100.0,267.21686,550.0,146.96928,314.89893,0.46681392,65.04359,6.967921,79.677124,78.5048,7.9300528,14.117899,10.638414,5.668856,4.7295513,4.4639177,16.996996,0.028738383,0.009777656,0.010126566,1.8473083,4.669968,57.42531,59.43552,62.830544,67.54095,70.04942
896,--,550.0,2.25353,0.838544,0.339189,65.5989,1.82653,0.94108,84.9727,1.82243,0.432913,78.0543,2.84788,1.18893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
897,--,550.0,1.77557,0.748533,0.964116,73.968,2.60382,0.658827,62.2041,2.8979,0.435591,58.0903,2.98132,1.05433,3.3149843,335.35083,65.89238,238.97458,1.0,2.8985434,350.34637,74.58742,227.68015,3.3153973,347.11874,96.40935,14.423426,3.0554557,336.75958,99.99997,25.669783,4.104024,331.2403,5482.9146,2.981317,343.30536,5480.301,14.42349,238.97403,0.5754642,0.025371017,0.050118987,0.34904578,0.12556408,0.76576114,0.10867475,0.0,0.87152445,0.0210205,0.10745505,0.0,0.20123202,0.7548999,0.04386804,0.0,100.00001,100.0,100.00005,100.00002,100.000015,61.967392,57.662197,54.96752,54.736748,78.482735,259.53564,550.0,142.7446,314.95374,0.45349538,54.209072,7.450809,96.0398,64.695435,5.977004,14.307488,4.601999,3.8282492,3.6216404,3.518662,13.860699,0.032324266,0.009898897,0.012791628,2.5974636,2.2504687,62.87016,65.10718,68.00011,71.677864,77.50351
898,--,550.0,3.88658,0.886121,0.396256,83.2384,2.5721,0.489611,56.5715,2.90059,0.430429,57.1411,1.08632,1.15302,3.2974272,329.71875,48.967438,232.97597,1.0,2.9011488,347.83054,68.31718,221.27885,3.7453055,356.38843,39.62556,21.366816,3.3446171,334.38916,100.0,33.045654,2.2026958,330.2911,5436.1133,1.0863179,341.3148,5434.4297,21.36682,232.9757,0.8021346,0.009530646,0.054694243,0.13364053,0.12724987,0.78312624,0.08962393,0.0,0.93426436,0.00862013,0.05711553,0.0,0.2051557,0.7696192,0.025225071,0.0,80.85346,100.0,100.00007,100.00003,100.00003,49.25143,52.35973,56.60168,65.317314,71.65666,283.7299,550.0,156.05145,315.31415,0.49503005,55.932888,5.2091346,74.50422,78.803474,8.047191,12.245937,12.80184,6.1571407,4.6969547,4.178236,14.260969,0.036711194,0.012525411,0.01579606,2.5604289,4.779667,60.34875,63.311264,66.84868,71.5777,74.97463
899,--,550.0,2.92092,0.960416,0.380606,66.6629,2.11546,0.309603,62.7903,1.51155,0.453253,75.0853,2.34371,0.817641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
900,--,550.0,2.66928,0.892642,0.87483,52.1638,2.36887,0.358395,65.408,2.11316,0.459641,64.5499,1.57957,0.804809,2.6009016,338.55237,35.848515,216.34773,1.0,2.1142957,352.29037,55.33384,207.06116,1.9526509,325.3138,87.48299,11.466206,1.7007776,342.49084,100.0,20.749401,2.7349236,337.6999,5692.7534,1.5795692,347.1971,5692.2915,11.466206,216.34766,0.68995667,0.01013987,0.15187646,0.14802699,0.11750211,0.7626654,0.119832486,0.0,0.9304018,0.008033801,0.061564375,0.0,0.2030684,0.76178896,0.03514266,0.0,48.100407,68.478645,92.35358,100.00005,100.0,36.32567,43.628994,58.494633,61.76909,59.85592,261.56754,550.0,143.86215,314.4441,0.45744333,55.291454,5.6633425,88.09612,67.65772,6.105739,4.0418363,5.9978976,12.708148,4.539047,3.252208,11.864737,0.028951854,0.005874058,0.011010819,2.3689196,2.4749365,68.44613,71.53892,76.93024,78.6106,79.66118
901,--,550.0,3.76137,0.740502,0.809645,50.3209,2.42557,0.706882,60.3167,2.51024,0.466482,62.8186,2.64348,1.29956,2.9475572,333.46295,70.70037,223.48447,1.0,2.5110173,349.10028,81.37726,214.11798,3.5911508,323.4709,80.96453,17.66554,3.2623446,340.94492,100.0,27.028206,3.839946,335.9686,5764.7017,2.6434786,344.50198,5763.8174,17.665539,223.48438,0.8103207,0.027102984,0.07966885,0.082907505,0.117604315,0.75224113,0.13015454,0.0,0.9478565,0.02384755,0.02829599,0.0,0.20024805,0.75120866,0.048543286,0.0,64.62656,87.93942,100.0,100.0,100.0,61.05658,64.542,89.66456,92.22407,86.47471,295.67194,550.0,162.61957,315.47223,0.515422,55.546577,5.4430923,60.635082,87.247894,9.901032,8.120663,13.503261,14.330586,8.31266,5.245406,11.938436,0.035630997,0.013810593,0.016055172,2.4175818,4.136468,65.79896,69.42645,71.75854,74.93498,76.33249
902,--,550.0,2.09864,0.748666,0.947576,81.2091,1.87024,0.387741,51.0807,1.45283,0.442346,51.814,2.33188,1.1774,1.9048121,324.22424,38.786457,169.81296,1.0,1.4540259,347.90536,47.642193,159.39055,2.075393,354.3591,94.75757,21.056677,1.7117826,330.91544,99.999916,31.485363,3.514532,324.964,5568.1685,2.3318782,339.221,5566.6265,21.056677,169.81303,0.45215648,0.022025311,0.055662565,0.47015566,0.09659972,0.7782131,0.1251872,0.0,0.7545048,0.01818522,0.22730997,0.0,0.20488225,0.76859343,0.02652435,0.0,100.00003,100.0,100.00008,100.00002,100.00001,39.351067,42.873543,45.76012,48.110477,52.53525,190.88202,550.0,104.98511,314.2024,0.33417317,69.77734,5.8662806,146.047,49.688503,3.6401246,4.911989,3.720621,3.4077926,3.1742718,2.9851673,13.02439,0.014486389,0.004662164,0.004636336,1.8712786,1.9703237,56.978134,61.011974,65.2533,70.02393,75.40474
