Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
332,--,200.0,2.76085,0.916811,0.657779,70.7972,3.7526,0.8709,55.1247,2.9992,0.419847,63.098,2.64497,1.09628,3.164281,328.27414,87.09207,124.92654,1.0,2.9992464,346.8324,77.0827,121.12794,3.3779395,343.9474,65.7775,5.3905897,3.2879598,338.86053,99.99996,9.094132,3.0151129,336.24802,2743.3801,2.644967,343.93973,2741.1904,5.390597,124.926094,0.7447929,0.007718139,0.0641381,0.18335088,0.14768974,0.75874084,0.09356942,0.0,0.93105274,0.006065321,0.06288192,0.0,0.20127921,0.75507694,0.043643836,0.0,87.99416,100.0,100.0,99.99995,100.0,55.31201,53.824253,57.814476,68.94351,78.24691,345.20795,200.0,69.04159,115.484116,0.59828293,38.124653,1.478642,34.61593,68.35332,6.1394744,10.776952,8.231026,4.5449295,3.7012224,3.3698332,4.671984,0.03142706,0.01003119,0.016832057,3.7038102,3.2522535,64.1299,66.76239,68.91744,71.41051,73.695465
333,--,200.0,1.83541,0.912307,0.392326,52.6634,3.91432,0.519547,75.7609,1.9337,0.451832,78.3347,1.00686,0.981772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
334,--,200.0,3.3164,0.711313,0.74396,73.4361,1.673,0.300092,53.0364,2.71667,0.464856,78.5845,2.61264,0.87049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,--,200.0,2.37213,0.767643,0.365841,84.983,2.0686,0.506466,63.3131,1.17008,0.466572,82.2635,2.40658,1.03416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,--,200.0,1.94782,0.693089,0.481583,57.3996,2.43552,0.685865,80.3845,1.00517,0.447542,55.9557,2.04879,0.867927,1.3013434,353.52863,68.60205,97.39355,1.0,1.005498,345.19986,64.7191,85.61952,0.9990708,330.5495,48.158455,3.3634617,0.8726395,336.68985,100.00006,15.047561,2.4483354,329.1057,2852.4512,2.0487802,342.0868,2846.6692,3.3634593,97.392426,0.24009061,0.022282267,0.09584454,0.6417826,0.10699936,0.67372894,0.21927169,0.0,0.8866612,0.028188668,0.08515019,0.0,0.1570424,0.5891274,0.2538302,0.0,61.277374,84.65698,96.91251,100.0001,100.00004,95.96835,72.08665,82.48952,80.29592,70.025696,308.57504,200.0,61.715008,114.38329,0.53868526,61.164047,1.6031524,34.538803,67.90963,6.509413,4.8322773,8.78029,12.651554,3.243455,3.348826,12.687806,0.009872106,0.0023536836,0.0049228584,2.473645,1.505689,64.37285,65.243935,67.94249,70.35476,72.29294
337,--,200.0,3.01233,0.895958,0.296289,73.5334,3.14714,0.415497,74.9536,2.79883,0.415786,62.7528,2.07945,1.14309,2.9411547,348.1031,41.55044,105.486305,1.0,2.7988586,347.41806,81.55972,101.344086,3.2855055,346.68335,29.628935,4.5283933,3.1993122,339.21686,99.99996,8.612021,2.444915,335.9028,2729.7458,2.079453,343.9128,2727.7256,4.528392,105.48598,0.7604429,0.009839318,0.068710655,0.1610071,0.13636743,0.7546128,0.109019786,0.0,0.959277,0.007997578,0.032725453,0.0,0.19901127,0.74656904,0.054419693,0.0,77.63292,97.860664,100.0,100.0,100.0,58.80861,59.93398,66.67822,85.72775,82.945,346.68826,200.0,69.337654,115.529144,0.6003612,39.67252,1.6080807,30.641754,73.97304,7.2053905,8.354289,13.902381,6.178375,4.0641775,3.5870724,5.0081153,0.030649979,0.0104609635,0.016400913,3.1037676,3.2515213,66.54694,67.51855,69.78421,72.35302,74.23889
338,--,200.0,2.38327,0.988732,0.902483,68.9219,3.89451,0.454316,76.3339,1.88705,0.421902,83.7764,2.08254,1.06186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,--,200.0,3.84142,0.91379,0.515195,75.5984,2.64574,0.626352,72.8894,2.40803,0.42059,80.4057,2.70615,0.814899,2.5544126,346.0397,62.634693,90.61171,1.0,2.408059,356.04428,76.49717,87.920074,2.0946615,348.74838,51.51953,7.36008,1.9623033,354.5134,91.19997,10.117616,3.0328803,353.5557,2714.844,2.7061582,351.14484,2725.43,7.360079,90.612206,0.7591926,0.0078141885,0.2329932,0.0,0.11751849,0.7134542,0.1690273,0.0,0.896591,0.006072941,0.097336054,0.0,0.19224079,0.72117037,0.08658886,0.0,64.57666,80.96621,90.62225,93.697945,90.36394,69.21535,80.693275,85.62489,84.006256,76.73829,354.0064,200.0,70.801285,115.26891,0.61490506,31.73128,1.6491444,21.527794,85.39733,8.959545,5.245662,8.0563965,10.540317,11.109084,9.370188,3.6561465,0.036955886,0.007972866,0.018927943,2.6136765,3.6662977,81.27087,82.9042,83.54824,83.65772,83.2388
340,--,200.0,3.38728,0.647591,0.933819,71.226,3.40217,0.64275,76.4598,2.13656,0.434869,50.901,1.9597,1.06558,2.3337646,349.6087,64.27782,118.88468,1.0,2.1366358,338.82663,61.750732,107.69745,2.4253457,344.37604,93.381805,9.8335495,2.2767985,329.7274,99.999954,20.977175,2.3808765,324.051,2815.9668,1.9596969,335.50186,2812.7227,9.83355,118.8844,0.5498627,0.030150095,0.046786044,0.37320116,0.14631636,0.779311,0.074372634,0.0,0.8405148,0.032838624,0.12664658,0.0,0.18669,0.7003472,0.11296283,0.0,100.00004,100.00008,100.000084,100.0,100.0,100.00001,84.10539,66.3781,60.017757,63.18527,312.80875,200.0,62.561752,114.74764,0.5455421,52.69217,1.0593036,52.526806,57.391533,4.0667434,5.4645734,3.873598,3.5992715,3.6325529,3.749139,12.104528,0.015853722,0.0050093057,0.007955799,3.3798776,3.4544055,58.59851,57.565346,60.123333,62.70216,65.753105
341,--,200.0,3.75852,0.737877,0.70852,58.0718,2.71384,0.671346,62.7236,2.1786,0.46185,53.1338,1.65068,0.890485,2.320683,335.87137,67.14002,91.604454,1.0,2.1786287,341.67227,76.55116,85.64976,2.074751,331.22287,70.849205,6.8934484,1.9400009,330.46118,99.99999,12.537285,2.0823553,326.2838,2907.435,1.6506684,339.49588,2898.7546,6.893505,91.60255,0.70173323,0.024999807,0.07205224,0.20121475,0.1290944,0.77019346,0.10071214,0.0,0.91442806,0.02332191,0.062250033,0.0,0.19670469,0.7379162,0.06537912,0.0,75.656876,100.00001,100.00001,100.00002,100.00004,69.17618,58.42064,60.34263,78.71286,76.987885,327.53012,200.0,65.50602,114.797226,0.57336414,51.612225,1.5589174,36.10872,69.38354,6.425251,7.3979096,12.837875,4.8555865,3.5907454,3.4808927,6.7356853,0.019460797,0.0051692054,0.009967301,2.692327,3.649695,57.311703,59.258926,62.296455,65.8231,68.333595
342,--,200.0,3.17828,0.659594,0.508073,78.9688,3.60185,0.671342,52.7365,1.27115,0.441786,64.9711,2.73278,1.0725,1.6324944,325.88297,67.14551,121.63363,1.0,1.2718376,346.2031,63.804573,124.44461,1.453427,352.11877,50.807327,7.876637,1.3633088,339.7929,73.43494,5.056656,3.1145005,338.1211,2816.8923,2.7327814,344.13672,2815.4531,7.876636,121.63325,0.8049814,0.04999084,0.14502773,0.0,0.13264085,0.688953,0.17840616,0.0,0.8110002,0.030049337,0.15895046,0.0,0.19823429,0.7436543,0.058111392,0.0,72.32977,80.24383,82.68104,79.637985,73.38159,54.325626,62.66909,69.24148,71.55033,69.56883,326.12787,200.0,65.22557,114.60335,0.56885266,51.385372,1.7359611,30.691998,77.30028,6.693422,5.947225,7.345734,7.75475,6.8799005,5.6263895,-1.8881122,0.01463443,0.0037989537,0.008013659,3.5987892,2.522783,65.31567,68.271706,70.204346,71.94151,73.52072
343,--,200.0,3.69708,0.958404,0.694118,67.8808,1.86567,0.701665,53.8543,2.83553,0.466395,60.9356,2.44638,1.15508,2.9038663,327.0039,70.16757,61.756535,1.0,2.8355324,346.11948,88.04397,56.70512,3.3982794,341.03085,69.41168,6.7799597,3.27526,336.88504,99.99995,11.747026,2.8560953,334.0856,2910.127,2.4463751,342.9783,2906.5808,6.7799616,61.75627,0.77730453,0.0036390917,0.060685858,0.15837051,0.096613064,0.79368114,0.10970582,2.4417237E-11,0.9389624,0.0029257997,0.058111772,0.0,0.20287837,0.7610761,0.03604553,0.0,90.281815,100.0,100.0,100.0,100.0,54.583183,57.746666,63.30319,75.73093,88.682106,338.40277,200.0,67.68056,115.42499,0.5867061,44.34968,1.8345954,34.437283,70.690704,6.5032063,12.382108,7.935087,4.6979074,3.9001482,3.6003003,5.9099984,0.0297971,0.010099759,0.012375291,1.8410693,4.3426366,62.83734,65.38008,67.869255,70.60658,72.821724
344,--,200.0,3.15292,0.920971,0.762571,53.1967,2.16961,0.394634,75.49,1.45457,0.449635,76.4328,1.91239,1.06903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
345,--,200.0,3.51474,0.969189,0.530061,67.43,3.127,0.721732,82.4292,1.67301,0.462233,84.7543,1.82699,0.978871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
346,--,200.0,3.55354,0.855882,0.264641,66.1488,2.81244,0.730452,72.1175,1.67017,0.471862,74.1746,2.20767,0.978478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
347,--,200.0,3.45621,0.761289,0.25576,62.8578,2.69939,0.284622,64.2733,2.42516,0.43956,81.7924,2.67131,1.19271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
348,--,200.0,2.19283,0.916558,0.647497,79.5873,3.84181,0.583743,62.3185,2.99003,0.476345,65.0407,1.52207,1.25642,3.1630535,335.4681,58.37526,127.68034,1.0,2.9900837,347.2,82.04677,124.95959,3.8338969,352.73734,64.74961,5.2625103,3.756732,340.45935,99.99998,7.9524846,1.9291337,338.1907,2937.5771,1.5220691,344.27417,2936.7676,5.2625117,127.68022,0.7354564,0.0081759235,0.05929622,0.19707145,0.14734547,0.7509531,0.101701476,0.0,0.91526806,0.0059822765,0.07874968,0.0,0.20184657,0.7572054,0.040948022,0.0,96.71183,100.0,100.0,100.0,100.00001,49.61975,53.631355,58.155968,66.41321,83.45143,346.38202,200.0,69.276405,115.693985,0.5989216,37.391396,1.6610994,34.59303,67.43957,6.3146706,13.710784,6.5298343,4.3221693,3.7522042,3.2574494,3.6238291,0.031075828,0.01175482,0.01703984,3.785282,2.8866339,66.46393,68.189095,69.85238,71.8548,74.116325
349,--,200.0,3.54329,0.638762,0.440602,79.5292,2.74739,0.971815,53.8772,2.82095,0.431429,79.2575,1.15269,0.802161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
350,--,200.0,1.52504,0.634753,0.675075,76.2035,2.39844,0.283507,80.22,1.7386,0.46798,61.828,1.01067,1.11673,1.8994802,353.36908,28.351627,81.30302,1.0,1.7386475,346.37604,85.98412,79.41842,1.9836009,349.35358,67.50732,4.2078104,1.9415472,338.2365,100.000015,5.9998775,1.4193223,334.978,2914.104,1.0106653,343.56372,2910.6575,4.2078123,81.302605,0.41004747,0.05712805,0.06932465,0.4634998,0.11016538,0.71283996,0.17699465,0.0,0.8277021,0.03419396,0.13810396,0.0,0.19543667,0.7331593,0.07140402,0.0,98.15932,97.6753,100.0,100.00001,100.00001,45.235775,44.195004,49.74496,77.16052,88.22742,325.40125,200.0,65.080246,114.82136,0.56664777,51.258297,2.1420858,33.8693,61.4927,7.136475,13.896152,12.795965,3.591633,2.8995988,2.5476558,2.7891154,0.016004097,0.005556474,0.008490909,2.3792584,1.4303792,65.76367,66.18619,67.93762,70.75761,73.237114
351,--,200.0,2.1558,0.883386,0.491363,51.0836,3.00204,0.370174,79.7414,1.53629,0.445407,67.4198,1.18894,1.2267,1.7871847,352.87988,37.031055,103.94725,1.0,1.5364676,348.19684,73.58486,101.484245,1.9406052,324.23846,49.12707,2.8783836,1.88455,342.40472,99.999954,4.0046406,1.5646406,340.5698,2825.1848,1.1889399,345.75964,2825.1125,2.8785071,103.93598,0.7093814,0.013697139,0.14107211,0.13584934,0.12592451,0.7035943,0.17048115,0.0,0.9579269,0.0090787485,0.03299434,0.0,0.19004259,0.712924,0.09703339,0.0,62.498024,81.2671,88.129265,88.222305,100.0,52.813126,71.55664,78.01837,77.98213,71.36819,332.22415,200.0,66.44483,114.8979,0.5865869,48.088943,1.6806474,29.584633,76.00013,7.4177136,5.056858,8.071497,9.650374,9.184083,3.3772588,3.072603,0.017881176,0.0060824053,0.009381783,2.9890916,2.0371537,70.82725,71.310394,72.916336,74.384926,75.30651
352,--,200.0,1.97125,0.880881,0.74847,62.3051,3.93456,0.627516,81.5583,2.35161,0.473858,83.0858,2.03069,0.859913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
353,--,200.0,3.33406,0.86272,0.972284,71.3379,2.30061,0.638002,78.6895,1.03118,0.459536,81.6841,1.58936,0.920035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
354,--,200.0,3.54553,0.977422,0.416326,73.5609,2.66663,0.598014,83.878,1.70801,0.476181,58.6865,2.41834,0.823375,1.8989723,357.02655,59.80458,97.63767,1.0,1.7080785,344.99173,71.53679,86.79402,1.5556717,346.71112,41.632313,5.682385,1.406524,337.50555,99.99998,16.483322,2.8371959,331.8365,2948.3892,2.4183357,342.09534,2944.6252,5.6823916,97.637215,0.5386326,0.0016830747,0.11283878,0.34684557,0.12226736,0.7364795,0.14125311,0.0,0.9012848,0.0014947165,0.097220495,0.0,0.17376678,0.6518671,0.17436612,0.0,69.80721,88.472786,100.00001,100.0,100.0,91.43707,71.78066,67.09807,77.474785,73.65123,321.50354,200.0,64.300705,114.62204,0.5609909,51.164387,1.3411344,37.834633,66.63357,5.59036,5.9867544,9.951603,4.9663324,3.5277684,3.550996,11.748486,0.016810443,0.003958696,0.007982492,2.6505306,2.9493866,65.657234,65.870575,67.79235,70.16745,71.8898
355,--,200.0,3.89214,0.781265,0.301416,62.7251,3.71017,0.937077,62.0875,2.60933,0.46635,53.2981,1.05752,1.213,2.791821,335.2364,93.71186,126.04604,1.0,2.6093938,340.4219,85.981705,119.41158,3.2818959,335.87503,30.141663,5.822832,3.1651132,330.7373,99.99993,12.359134,1.4951255,326.44812,2923.0056,1.0575093,338.91434,2914.7754,5.822829,126.04514,0.7486018,0.02032315,0.04570323,0.18537185,0.14756002,0.7612799,0.091160126,0.0,0.95994663,0.019295694,0.020757662,0.0,0.19495463,0.731351,0.073694356,0.0,83.2699,100.0,100.00001,100.000015,100.00004,90.59646,75.461426,72.6712,96.869675,88.427345,341.52856,200.0,68.30571,115.36523,0.59185284,47.93628,1.52529,30.417551,78.002754,7.9521804,10.697133,14.208901,6.531051,4.4249763,4.067819,7.462796,0.024567563,0.009335349,0.014487896,3.6654131,4.0576377,57.40168,58.917793,61.620937,64.02251,67.14123
356,--,200.0,3.39432,0.982141,0.510378,73.6437,3.81377,0.416053,69.3098,2.67421,0.455793,66.9303,1.91173,0.923075,2.8688865,342.4582,41.60772,127.021255,1.0,2.674285,348.1178,77.66163,124.93702,2.5647578,346.79404,51.037247,5.959327,2.468495,342.2064,99.999985,7.997824,2.2969444,340.0803,2862.327,1.9117306,345.07318,2862.7385,5.959341,127.019714,0.80496013,0.0022047106,0.111415334,0.081419826,0.14560732,0.74240184,0.11199083,0.0,0.9262318,0.0012091952,0.07255898,0.0,0.20122182,0.7548617,0.04391647,0.0,77.21899,94.73306,100.00001,100.0,100.0,51.24677,59.283054,71.77026,81.607285,79.56259,349.2976,200.0,69.85953,115.3209,0.60613203,37.626526,1.4809248,27.677055,78.75201,7.73652,7.549174,12.372335,9.34647,5.3241167,4.0856023,2.9821503,0.03254554,0.008508986,0.018113146,3.771082,3.5614648,68.96499,70.31426,72.11096,73.844666,75.07811
357,--,200.0,2.27246,0.995734,0.524921,52.6651,2.74856,0.396279,62.5562,2.69491,0.472103,64.3939,2.66018,0.825693,2.8158264,335.7058,39.628468,90.75827,1.0,2.6949277,347.32858,75.02088,87.18566,2.2884402,325.81516,52.491985,2.8448377,2.2251666,339.97968,99.999954,6.3601675,3.0640738,337.5439,2923.9268,2.6601818,344.24594,2922.4612,2.8448389,90.75802,0.68049365,0.0014947893,0.09467547,0.22333609,0.12937258,0.766955,0.10367238,0.0,0.96740276,2.9756254E-4,0.03229971,0.0,0.2038213,0.7646134,0.031565335,0.0,71.86033,96.8714,100.0,100.0,100.0,39.913456,38.334713,52.66682,77.33569,75.950516,337.70575,200.0,67.54115,115.02976,0.5872624,40.56048,1.6664331,35.611816,63.77292,6.1086946,6.541715,13.1209135,4.7637553,3.1194458,3.0093627,4.455214,0.028046995,0.0066130687,0.013895166,2.7228978,2.2472754,66.20807,68.163765,70.14609,72.75488,74.15889
358,--,200.0,2.70168,0.776583,0.994363,52.7846,1.9051,0.860909,71.0029,1.05924,0.421869,76.9578,2.75779,0.816963,1.2949481,344.1516,86.09572,72.68084,1.0,1.059387,357.1702,59.03067,69.87711,0.94692135,325.93457,99.43646,4.9150157,0.8653621,352.05057,91.37253,7.724773,3.0881832,350.1078,2725.7869,2.7577915,353.48212,2728.9585,4.9150143,72.6809,0.49737376,0.023913046,0.47871318,0.0,0.077693135,0.6120566,0.31025025,0.0,0.834037,0.017226897,0.14873612,0.0,0.16487734,0.61851937,0.21660331,0.0,43.60465,59.480736,73.828766,84.09491,90.81604,77.47753,77.7965,73.79653,67.91832,62.09797,316.04068,200.0,63.208138,114.376495,0.55274403,51.163494,2.2688541,28.409723,73.3708,6.485379,3.7444324,4.5777903,6.1414547,8.163059,9.86113,3.7412808,0.012908674,0.0022455968,0.0053308373,1.9086344,1.7123739,79.247665,81.35027,82.68532,83.69367,84.31757
